dn,P,u,v,w
7.3552e+05,1.863,0.38754,-0.2767,0.027368
7.3552e+05,1.859,0.22255,-0.16208,0.038725
7.3552e+05,1.855,0.32775,-0.19722,0.038372
7.3552e+05,1.849,0.30779,-0.19247,0.050413
7.3552e+05,1.843,0.29021,-0.1683,0.067723
7.3552e+05,1.838,0.35593,-0.16494,0.070389
7.3552e+05,1.832,0.3436,-0.14865,0.067124
7.3552e+05,1.825,0.27945,-0.16436,0.08271
7.3552e+05,1.821,0.34938,-0.10164,0.080779
7.3552e+05,1.817,0.33084,-0.10544,0.074872
7.3552e+05,1.809,0.23416,-0.04063,0.085139
7.3552e+05,1.806,0.36969,-0.070016,0.07983
7.3552e+05,1.8,0.34886,-0.020104,0.087763
7.3552e+05,1.8,0.32802,-0.017329,0.078606
7.3552e+05,1.796,0.29991,-0.0069334,0.065694
7.3552e+05,1.794,0.31149,0.036782,0.072903
7.3552e+05,1.788,0.316,-0.016793,0.05929
7.3552e+05,1.786,0.32773,0.046618,0.062494
7.3552e+05,1.784,0.29571,0.086824,0.053205
7.3552e+05,1.782,0.28859,0.042448,0.042429
7.3552e+05,1.778,0.35072,0.098863,0.036689
7.3552e+05,1.779,0.29735,0.08551,0.042315
7.3552e+05,1.779,0.24763,0.10236,0.043288
7.3552e+05,1.777,0.24982,0.14595,0.04552
7.3552e+05,1.776,0.32637,0.23636,0.042253
7.3552e+05,1.776,0.28757,0.099699,0.0373
7.3552e+05,1.777,0.28051,0.16378,0.034571
7.3552e+05,1.776,0.25393,0.18862,0.024831
7.3552e+05,1.777,0.25897,0.19019,0.014286
7.3552e+05,1.777,0.28755,0.17481,0.012168
7.3552e+05,1.777,0.32201,0.15023,-0.011465
7.3552e+05,1.777,0.2981,0.17126,-0.0098767
7.3552e+05,1.781,0.3541,0.17712,-0.019257
7.3552e+05,1.783,0.31841,0.19606,-0.028919
7.3552e+05,1.782,0.32762,0.16244,-0.04708
7.3552e+05,1.783,0.30707,0.18189,-0.042135
7.3552e+05,1.785,0.30832,0.18688,-0.044018
7.3552e+05,1.787,0.26396,0.15566,-0.041495
7.3552e+05,1.787,0.26655,0.1185,-0.063345
7.3552e+05,1.79,0.28031,0.12427,-0.055914
7.3552e+05,1.794,0.26402,0.11837,-0.060587
7.3552e+05,1.795,0.25918,0.11759,-0.070125
7.3552e+05,1.797,0.26034,0.14674,-0.076039
7.3552e+05,1.799,0.26793,0.10471,-0.060189
7.3552e+05,1.803,0.27866,0.103,-0.076185
7.3552e+05,1.807,0.28505,0.068853,-0.079556
7.3552e+05,1.807,0.26189,0.071498,-0.087944
7.3552e+05,1.811,0.19378,0.18579,-0.094872
7.3552e+05,1.815,0.2496,0.052338,-0.10226
7.3552e+05,1.818,0.22981,0.059706,-0.10226
7.3552e+05,1.82,0.13073,0.097862,-0.10631
7.3552e+05,1.822,0.21524,0.069961,-0.11983
7.3552e+05,1.826,0.24103,0.075456,-0.12424
7.3552e+05,1.831,0.26204,0.051543,-0.13115
7.3552e+05,1.834,0.16958,0.045311,-0.13051
7.3552e+05,1.84,0.25559,0.0023082,-0.13683
7.3552e+05,1.84,0.23068,-0.0175,-0.13736
7.3552e+05,1.845,0.21654,-0.0017323,-0.13578
7.3552e+05,1.847,0.20316,-0.014195,-0.14317
7.3552e+05,1.851,0.22702,-0.023537,-0.13773
7.3552e+05,1.856,0.20081,-0.035859,-0.14743
7.3552e+05,1.859,0.25886,-0.024874,-0.14454
7.3552e+05,1.862,0.19752,-0.071835,-0.13872
7.3552e+05,1.864,0.19071,-0.061062,-0.14444
7.3552e+05,1.869,0.20222,-0.10913,-0.12819
7.3552e+05,1.873,0.17599,-0.078909,-0.13991
7.3552e+05,1.878,0.20456,-0.069609,-0.13398
7.3552e+05,1.883,0.21857,-0.091154,-0.12653
7.3552e+05,1.886,0.14165,-0.16095,-0.11827
7.3552e+05,1.889,0.14144,-0.16056,-0.12533
7.3552e+05,1.893,0.14777,-0.12484,-0.13272
7.3552e+05,1.899,0.16958,-0.14823,-0.13453
7.3552e+05,1.902,0.21831,-0.19961,-0.13258
7.3552e+05,1.907,0.15238,-0.16266,-0.13427
7.3552e+05,1.908,0.18812,-0.16059,-0.13264
7.3552e+05,1.912,0.18297,-0.21731,-0.12914
7.3552e+05,1.915,0.20788,-0.21444,-0.11455
7.3552e+05,1.919,0.22882,-0.23297,-0.11945
7.3552e+05,1.922,0.2287,-0.22313,-0.11946
7.3552e+05,1.924,0.21223,-0.20736,-0.095006
7.3552e+05,1.925,0.22597,-0.19135,-0.097628
7.3552e+05,1.928,0.24959,-0.15683,-0.097236
7.3552e+05,1.928,0.33186,-0.21704,-0.096906
7.3552e+05,1.93,0.16007,-0.22098,-0.070158
7.3552e+05,1.931,0.27789,-0.13401,-0.074254
7.3552e+05,1.932,0.27247,-0.14504,-0.067769
7.3552e+05,1.935,0.35386,-0.11844,-0.07758
7.3552e+05,1.935,0.26425,-0.15041,-0.063579
7.3552e+05,1.936,0.29455,-0.2153,-0.045418
7.3552e+05,1.932,0.33399,-0.12119,-0.044422
7.3552e+05,1.935,0.24312,-0.142,-0.024517
7.3552e+05,1.933,0.28015,-0.13848,-0.018739
7.3552e+05,1.932,0.3239,-0.1221,-0.02434
7.3552e+05,1.929,0.31017,-0.11566,-0.012669
7.3552e+05,1.928,0.30037,-0.082956,0.0074413
7.3552e+05,1.928,0.36536,-0.045584,0.011039
7.3552e+05,1.926,0.25404,-0.070316,0.021826
7.3552e+05,1.924,0.29024,-0.1058,0.03154
7.3552e+05,1.919,0.26584,-0.036843,0.037099
7.3552e+05,1.917,0.28626,-0.10238,0.042192
7.3552e+05,1.916,0.28825,-0.11696,0.057472
7.3552e+05,1.912,0.31074,-0.0085179,0.070817
7.3552e+05,1.907,0.31147,-0.067082,0.083958
7.3552e+05,1.905,0.3399,0.0018308,0.096902
7.3552e+05,1.902,0.3222,-0.0449,0.094096
7.3552e+05,1.896,0.31668,0.00014039,0.11364
7.3552e+05,1.892,0.34267,-0.018001,0.12533
7.3552e+05,1.887,0.33047,-0.027708,0.11806
7.3552e+05,1.882,0.31279,0.020626,0.13133
7.3552e+05,1.876,0.33766,-0.013271,0.1409
7.3552e+05,1.872,0.26648,0.039568,0.15075
7.3552e+05,1.864,0.39272,0.051289,0.14248
7.3552e+05,1.862,0.31118,0.011302,0.16133
7.3552e+05,1.857,0.31342,0.042419,0.17462
7.3552e+05,1.85,0.32507,0.095982,0.17983
7.3552e+05,1.845,0.34583,0.06721,0.18697
7.3552e+05,1.838,0.32763,0.07694,0.19215
7.3552e+05,1.829,0.35777,0.073765,0.19421
7.3552e+05,1.821,0.31991,0.088237,0.20845
7.3552e+05,1.816,0.29773,0.068559,0.20318
7.3552e+05,1.808,0.34448,0.10253,0.18884
7.3552e+05,1.8,0.28973,0.11058,0.19131
7.3552e+05,1.792,0.32368,0.15021,0.19778
7.3552e+05,1.784,0.27981,0.12792,0.1903
7.3552e+05,1.777,0.29987,0.14025,0.1853
7.3552e+05,1.768,0.25919,0.14593,0.17915
7.3552e+05,1.762,0.28773,0.16547,0.17502
7.3552e+05,1.754,0.37063,0.17736,0.16335
7.3552e+05,1.749,0.27018,0.18006,0.16218
7.3552e+05,1.744,0.30433,0.18778,0.14957
7.3552e+05,1.735,0.29722,0.1421,0.14382
7.3552e+05,1.73,0.28554,0.18793,0.13057
7.3552e+05,1.725,0.25165,0.16761,0.13014
7.3552e+05,1.718,0.23102,0.16946,0.11497
7.3552e+05,1.714,0.25398,0.15947,0.094192
7.3552e+05,1.709,0.15223,0.072358,0.068762
7.3552e+05,1.709,0.32213,0.091005,0.047852
7.3552e+05,1.705,0.20426,0.17776,0.036865
7.3552e+05,1.702,0.22552,0.10145,0.030987
7.3552e+05,1.7,0.1797,0.066433,0.010241
7.3552e+05,1.701,0.17447,0.14535,-0.0013471
7.3552e+05,1.7,0.23502,0.1348,-0.028357
7.3552e+05,1.7,0.21394,0.15636,-0.041558
7.3552e+05,1.7,0.18306,0.12986,-0.054752
7.3552e+05,1.703,0.14771,0.04808,-0.054328
7.3552e+05,1.706,0.18324,0.067092,-0.064785
7.3552e+05,1.707,0.18635,0.044375,-0.073515
7.3552e+05,1.712,0.19542,0.0058953,-0.078623
7.3552e+05,1.718,0.17327,0.048457,-0.088918
7.3552e+05,1.721,0.1657,0.039928,-0.093709
7.3552e+05,1.725,0.16613,0.030474,-0.10573
7.3552e+05,1.732,0.1227,0.029721,-0.11216
7.3552e+05,1.739,0.13082,-0.037908,-0.11334
7.3552e+05,1.741,0.11689,-0.03921,-0.12179
7.3552e+05,1.744,0.1878,-0.038344,-0.1377
7.3552e+05,1.752,0.15864,-0.057493,-0.13664
7.3552e+05,1.76,0.17524,-0.14036,-0.14601
7.3552e+05,1.763,0.16204,-0.086907,-0.14434
7.3552e+05,1.771,0.082271,-0.073584,-0.1424
7.3552e+05,1.774,0.094569,-0.071493,-0.13613
7.3552e+05,1.781,0.072902,-0.12426,-0.13632
7.3552e+05,1.787,0.085584,-0.088162,-0.14006
7.3552e+05,1.79,0.1321,-0.091743,-0.13934
7.3552e+05,1.794,0.066873,-0.078431,-0.1299
7.3552e+05,1.802,0.14094,-0.031482,-0.1103
7.3552e+05,1.807,0.1362,-0.096343,-0.12385
7.3552e+05,1.81,0.087382,-0.086984,-0.10972
7.3552e+05,1.814,0.12064,-0.11327,-0.10734
7.3552e+05,1.818,0.13665,-0.11722,-0.098675
7.3552e+05,1.82,0.10417,-0.12901,-0.10902
7.3552e+05,1.821,0.12864,-0.1553,-0.095469
7.3552e+05,1.824,0.10511,-0.18036,-0.088817
7.3552e+05,1.828,0.11519,-0.17078,-0.082765
7.3552e+05,1.83,0.19667,-0.16651,-0.080507
7.3552e+05,1.83,0.13943,-0.19444,-0.077284
7.3552e+05,1.832,0.20013,-0.23348,-0.076134
7.3552e+05,1.835,0.16145,-0.19445,-0.068007
7.3552e+05,1.835,0.26516,-0.23143,-0.061476
7.3552e+05,1.835,0.19482,-0.18122,-0.049534
7.3552e+05,1.834,0.21057,-0.21248,-0.035871
7.3552e+05,1.833,0.20164,-0.24215,-0.041804
7.3552e+05,1.834,0.21885,-0.12373,-0.031007
7.3552e+05,1.833,0.17696,-0.14273,-0.033259
7.3552e+05,1.832,0.22195,-0.13778,-0.013604
7.3552e+05,1.831,0.24097,-0.15591,-0.0086534
7.3552e+05,1.83,0.22693,-0.14015,-0.0080713
7.3552e+05,1.829,0.25545,-0.15054,0.00086094
7.3552e+05,1.828,0.21996,-0.11625,0.011323
7.3552e+05,1.824,0.2452,-0.049824,0.012885
7.3552e+05,1.822,0.294,-0.025964,0.010814
7.3552e+05,1.819,0.23833,-0.073979,0.010176
7.3552e+05,1.819,0.27466,-0.054837,0.013872
7.3552e+05,1.814,0.19826,-0.020769,0.0060996
7.3552e+05,1.813,0.30942,-0.055915,0.022435
7.3552e+05,1.815,0.20318,-0.010137,0.013636
7.3552e+05,1.813,0.28545,-0.021099,0.007934
7.3552e+05,1.813,0.27789,0.025915,0.0021394
7.3552e+05,1.813,0.25771,0.040375,-0.0069501
7.3552e+05,1.815,0.2772,0.033401,-0.013009
7.3552e+05,1.816,0.30916,0.046377,-0.024834
7.3552e+05,1.818,0.26413,0.076481,-0.02439
7.3552e+05,1.819,0.3013,0.11755,-0.03267
7.3552e+05,1.822,0.29336,0.050329,-0.035489
7.3552e+05,1.825,0.25222,0.1491,-0.050731
7.3552e+05,1.829,0.28245,0.14724,-0.054691
7.3552e+05,1.833,0.26125,0.11417,-0.061874
7.3552e+05,1.835,0.2452,0.10473,-0.062502
7.3552e+05,1.84,0.20582,0.11907,-0.055451
7.3552e+05,1.847,0.26117,0.15264,-0.069923
7.3552e+05,1.852,0.31028,0.16758,-0.069952
7.3552e+05,1.856,0.23977,0.15988,-0.076122
7.3552e+05,1.86,0.30795,0.16022,-0.078231
7.3552e+05,1.864,0.25902,0.1793,-0.086225
7.3552e+05,1.87,0.32072,0.12463,-0.085978
7.3552e+05,1.877,0.29596,0.14999,-0.10056
7.3552e+05,1.882,0.32091,0.16705,-0.11209
7.3552e+05,1.889,0.31979,0.13514,-0.11824
7.3552e+05,1.895,0.36455,0.13458,-0.11971
7.3552e+05,1.902,0.30298,0.1064,-0.11794
7.3552e+05,1.905,0.30834,0.13764,-0.11337
7.3552e+05,1.913,0.29288,0.13004,-0.11193
7.3552e+05,1.919,0.32288,0.090493,-0.12295
7.3552e+05,1.922,0.32244,0.13356,-0.10792
7.3552e+05,1.932,0.3023,0.11138,-0.10092
7.3552e+05,1.94,0.32421,0.12883,-0.091654
7.3552e+05,1.945,0.3011,0.12688,-0.12014
7.3552e+05,1.952,0.18708,0.043326,-0.10661
7.3552e+05,1.953,0.22119,0.046583,-0.11621
7.3552e+05,1.961,0.29035,0.065832,-0.11219
7.3552e+05,1.965,0.328,0.092195,-0.11238
7.3552e+05,1.968,0.2513,0.070326,-0.10711
7.3552e+05,1.972,0.33454,0.062121,-0.11071
7.3552e+05,1.978,0.29787,0.02118,-0.085287
7.3552e+05,1.981,0.31438,0.0092169,-0.072551
7.3552e+05,1.984,0.35157,0.016279,-0.074798
7.3552e+05,1.986,0.29099,0.0052943,-0.052817
7.3552e+05,1.986,0.3694,-0.012099,-0.047855
7.3552e+05,1.992,0.3302,-0.02008,-0.02973
7.3552e+05,1.993,0.34663,-0.058041,-0.019012
7.3552e+05,1.994,0.34671,-0.048588,-0.011967
7.3552e+05,1.995,0.37641,-0.11308,0.0031162
7.3552e+05,1.995,0.37025,-0.056881,0.022593
7.3552e+05,1.99,0.38576,-0.10968,0.033217
7.3552e+05,1.991,0.37451,-0.13134,0.041119
7.3552e+05,1.988,0.29837,-0.077443,0.05046
7.3552e+05,1.987,0.37695,-0.21354,0.055439
7.3552e+05,1.985,0.42759,-0.2082,0.085721
7.3552e+05,1.981,0.3686,-0.20159,0.11289
7.3552e+05,1.977,0.37468,-0.17835,0.11954
7.3552e+05,1.972,0.39618,-0.20161,0.14283
7.3552e+05,1.968,0.35432,-0.22324,0.15064
7.3552e+05,1.96,0.31217,-0.24606,0.18857
7.3552e+05,1.954,0.35545,-0.20907,0.18895
7.3552e+05,1.949,0.31092,-0.21954,0.21658
7.3552e+05,1.941,0.42129,-0.17551,0.22178
7.3552e+05,1.932,0.32063,-0.27758,0.22963
7.3552e+05,1.921,0.34344,-0.23532,0.2601
7.3552e+05,1.907,0.31294,-0.22033,0.29017
7.3552e+05,1.895,0.25509,-0.24826,0.29936
7.3552e+05,1.88,0.28017,-0.21808,0.30995
7.3552e+05,1.874,0.26476,-0.20546,0.32145
7.3552e+05,1.863,0.22707,-0.22946,0.34274
7.3552e+05,1.847,0.28352,-0.26023,0.34547
7.3552e+05,1.836,0.22885,-0.21082,0.37208
7.3552e+05,1.821,0.27076,-0.20928,0.37533
7.3552e+05,1.805,0.23878,-0.16461,0.36303
7.3552e+05,1.79,0.17308,-0.17782,0.36138
7.3552e+05,1.774,0.23978,-0.22015,0.35409
7.3552e+05,1.764,0.21862,-0.20031,0.35596
7.3552e+05,1.75,0.18795,-0.12281,0.35183
7.3552e+05,1.736,0.20705,-0.098929,0.34071
7.3552e+05,1.722,0.12727,-0.092827,0.3336
7.3552e+05,1.708,0.11341,-0.10673,0.31409
7.3552e+05,1.693,0.20679,-0.044959,0.30349
7.3552e+05,1.68,0.12001,-0.020074,0.2836
7.3552e+05,1.667,0.10821,-0.069697,0.26431
7.3552e+05,1.657,0.1327,-0.032555,0.24569
7.3552e+05,1.646,0.1063,0.011061,0.22793
7.3552e+05,1.637,0.088459,-0.016498,0.21104
7.3552e+05,1.626,0.14494,-0.017329,0.2007
7.3552e+05,1.616,0.12068,0.057274,0.17511
7.3552e+05,1.61,0.092064,0.035369,0.15914
7.3552e+05,1.601,0.10239,0.073966,0.14611
7.3552e+05,1.594,0.13307,0.084975,0.11707
7.3552e+05,1.587,0.067003,0.11746,0.1194
7.3552e+05,1.583,0.0011882,0.073525,0.074503
7.3552e+05,1.577,0.019653,0.099641,0.06834
7.3552e+05,1.574,-0.011374,0.092838,0.054127
7.3552e+05,1.569,-0.014392,0.084044,0.035727
7.3552e+05,1.567,0.037772,0.11381,0.0149
7.3552e+05,1.568,-0.0074064,0.13985,0.010303
7.3552e+05,1.566,0.013861,0.11987,-0.014672
7.3552e+05,1.566,0.075244,0.13138,-0.031546
7.3552e+05,1.566,-0.036895,0.075139,-0.038934
7.3552e+05,1.567,0.022292,0.14114,-0.061057
7.3552e+05,1.572,-0.010348,0.10965,-0.067394
7.3552e+05,1.574,0.034781,0.18512,-0.093962
7.3552e+05,1.579,0.042647,0.15413,-0.10924
7.3552e+05,1.582,0.029037,0.1523,-0.13375
7.3552e+05,1.589,0.016276,0.17122,-0.14309
7.3552e+05,1.593,0.098657,0.2162,-0.15983
7.3552e+05,1.599,0.042786,0.12748,-0.14843
7.3552e+05,1.605,0.023616,0.17424,-0.15943
7.3552e+05,1.611,0.054089,0.24184,-0.16135
7.3552e+05,1.62,0.093706,0.23248,-0.16034
7.3552e+05,1.626,0.095411,0.2338,-0.18228
7.3552e+05,1.636,0.19983,-0.028423,-0.0041458
7.3552e+05,1.642,0.11002,0.2053,-0.221
7.3552e+05,1.652,0.084212,0.20912,-0.23066
7.3552e+05,1.662,0.10236,0.2527,-0.23485
7.3552e+05,1.669,0.077307,0.20414,-0.24845
7.3552e+05,1.682,0.10858,0.22381,-0.25733
7.3552e+05,1.695,0.11756,0.22473,-0.26647
7.3552e+05,1.705,0.12029,0.18455,-0.27021
7.3552e+05,1.718,0.050452,0.18683,-0.26224
7.3552e+05,1.726,0.093825,0.2166,-0.2719
7.3552e+05,1.737,0.13541,0.21946,-0.27068
7.3552e+05,1.75,0.14343,0.249,-0.27791
7.3552e+05,1.758,0.1582,0.20723,-0.28847
7.3552e+05,1.768,0.13407,0.18926,-0.28891
7.3552e+05,1.78,0.13127,0.12282,-0.28518
7.3552e+05,1.788,0.19125,0.18174,-0.30219
7.3552e+05,1.801,0.1941,0.15587,-0.31095
7.3552e+05,1.813,0.18436,0.17583,-0.324
7.3552e+05,1.826,0.19138,0.13946,-0.33234
7.3552e+05,1.84,0.16216,0.084462,-0.33229
7.3552e+05,1.85,0.22944,0.15781,-0.32746
7.3552e+05,1.863,0.19091,0.096389,-0.33841
7.3552e+05,1.874,0.19944,0.10045,-0.34056
7.3552e+05,1.887,0.23414,0.097014,-0.35211
7.3552e+05,1.902,0.2236,0.059206,-0.35519
7.3552e+05,1.913,0.1866,0.045052,-0.34187
7.3552e+05,1.928,0.24077,0.067463,-0.33837
7.3552e+05,1.936,0.26687,0.015708,-0.33069
7.3552e+05,1.947,0.27976,0.011102,-0.32636
7.3552e+05,1.954,0.31886,-0.029633,-0.32439
7.3552e+05,1.964,0.21907,-0.023254,-0.31645
7.3552e+05,1.978,0.31995,-0.028585,-0.3092
7.3552e+05,1.987,0.30014,-0.05969,-0.30016
7.3552e+05,2.002,0.26738,-0.065574,-0.29344
7.3552e+05,2.011,0.32042,-0.098311,-0.28704
7.3552e+05,2.02,0.34041,-0.11369,-0.27998
7.3552e+05,2.031,0.34253,-0.10594,-0.27876
7.3552e+05,2.043,0.37391,-0.13538,-0.26049
7.3552e+05,2.049,0.46577,-0.13808,-0.25014
7.3552e+05,2.056,0.37542,-0.14366,-0.23521
7.3552e+05,2.066,0.32977,-0.20166,-0.20467
7.3552e+05,2.07,0.40169,-0.21708,-0.18127
7.3552e+05,2.083,0.40768,-0.2037,-0.17262
7.3552e+05,2.084,0.35174,-0.22204,-0.15218
7.3552e+05,2.094,0.39101,-0.20395,-0.12808
7.3552e+05,2.096,0.45822,-0.19061,-0.11923
7.3552e+05,2.105,0.50055,-0.23187,-0.08678
7.3552e+05,2.105,0.43308,-0.27331,-0.072536
7.3552e+05,2.109,0.47356,-0.24709,-0.047309
7.3552e+05,2.117,0.42393,-0.27751,-0.011147
7.3552e+05,2.114,0.42104,-0.28158,0.010673
7.3552e+05,2.118,0.43593,-0.28462,0.034301
7.3552e+05,2.117,0.50227,-0.3389,0.055123
7.3552e+05,2.118,0.44077,-0.34949,0.07701
7.3552e+05,2.121,0.47231,-0.34348,0.10434
7.3552e+05,2.112,0.48383,-0.3364,0.12863
7.3552e+05,2.105,0.4607,-0.31248,0.15644
7.3552e+05,2.103,0.39639,-0.41328,0.17804
7.3552e+05,2.095,0.44622,-0.31878,0.21829
7.3552e+05,2.089,0.44356,-0.45416,0.22907
7.3552e+05,2.082,0.37583,-0.32976,0.26138
7.3552e+05,2.074,0.52203,-0.32344,0.28128
7.3552e+05,2.063,0.4076,-0.30169,0.30482
7.3552e+05,2.05,0.47977,-0.34534,0.32423
7.3552e+05,2.043,0.4411,-0.33139,0.33336
7.3552e+05,2.028,0.39834,-0.3458,0.35916
7.3552e+05,2.015,0.42645,-0.26783,0.39218
7.3552e+05,1.998,0.39614,-0.36406,0.40015
7.3552e+05,1.984,0.383,-0.37994,0.41892
7.3552e+05,1.969,0.37786,-0.36496,0.42543
7.3552e+05,1.955,0.46821,-0.33601,0.42357
7.3552e+05,1.941,0.40093,-0.37614,0.43079
7.3552e+05,1.927,0.38032,-0.27187,0.46287
7.3552e+05,1.909,0.35436,-0.28813,0.46626
7.3552e+05,1.894,0.32193,-0.28049,0.48407
7.3552e+05,1.876,0.34206,-0.22602,0.48512
7.3552e+05,1.859,0.31647,-0.23112,0.47849
7.3552e+05,1.844,0.27226,-0.1934,0.47098
7.3552e+05,1.83,0.257,-0.17684,0.4654
7.3552e+05,1.81,0.19175,-0.13753,0.47786
7.3552e+05,1.794,0.19249,-0.10799,0.46688
7.3552e+05,1.773,0.14388,-0.065668,0.44686
7.3552e+05,1.758,0.23994,-0.088457,0.42748
7.3552e+05,1.74,0.1943,-0.065574,0.42485
7.3552e+05,1.724,0.13497,-0.047144,0.40876
7.3552e+05,1.708,0.11222,0.019183,0.40846
7.3552e+05,1.695,0.15214,-0.10349,0.4095
7.3552e+05,1.679,0.14439,0.039775,0.39464
7.3552e+05,1.663,0.014535,0.21452,0.30504
7.3552e+05,1.647,-0.14211,0.18746,0.2891
7.3552e+05,1.637,-0.091089,0.066098,0.25107
7.3552e+05,1.626,0.016378,0.10816,0.25497
7.3552e+05,1.61,-0.040891,0.19658,0.23607
7.3552e+05,1.593,0.072207,0.18428,0.23351
7.3552e+05,1.583,0.055,0.14621,0.25186
7.3552e+05,1.572,0.016587,0.27781,0.23086
7.3552e+05,1.564,0.19983,-0.028423,-0.0041458
7.3552e+05,1.555,-0.058621,0.24414,0.042284
7.3552e+05,1.547,-0.10422,0.24865,-0.038748
7.3552e+05,1.543,-0.07398,0.22972,-0.050749
7.3552e+05,1.538,0.19983,-0.028423,-0.0041458
7.3552e+05,1.536,-0.033414,0.18333,0.041833
7.3552e+05,1.535,0.0070503,0.16215,0.08113
7.3552e+05,1.534,0.018071,0.1779,0.061143
7.3552e+05,1.531,0.0026289,0.18566,0.0093139
7.3552e+05,1.533,-0.017695,0.15522,-0.016878
7.3552e+05,1.535,-0.036991,0.17992,-0.044975
7.3552e+05,1.538,-0.0074955,0.13184,-0.055041
7.3552e+05,1.541,-0.02066,0.19107,-0.061407
7.3552e+05,1.548,0.0043845,0.13551,-0.080972
7.3552e+05,1.551,-0.082154,0.18915,-0.088772
7.3552e+05,1.556,-0.0026278,0.13132,-0.11586
7.3552e+05,1.562,0.0079331,0.14313,-0.11579
7.3552e+05,1.567,-0.025832,0.18583,-0.14034
7.3552e+05,1.574,0.0019719,0.16808,-0.1556
7.3552e+05,1.58,0.064685,0.12956,-0.16128
7.3552e+05,1.587,0.037224,0.13641,-0.17413
7.3552e+05,1.597,0.078673,0.183,-0.20107
7.3552e+05,1.605,0.028424,0.12986,-0.21221
7.3552e+05,1.613,0.021088,0.17516,-0.20592
7.3552e+05,1.622,0.11051,0.1982,-0.21291
7.3552e+05,1.63,0.074762,0.19705,-0.21051
7.3552e+05,1.636,0.07359,0.20191,-0.21063
7.3552e+05,1.646,0.063508,0.17618,-0.22071
7.3552e+05,1.655,0.13215,0.16405,-0.21573
7.3552e+05,1.665,0.11392,0.18402,-0.2206
7.3552e+05,1.672,0.11207,0.22696,-0.21375
7.3552e+05,1.678,0.16952,0.1975,-0.226
7.3552e+05,1.685,0.12023,0.22879,-0.21091
7.3552e+05,1.695,0.13436,0.20541,-0.21249
7.3552e+05,1.703,0.21798,0.15912,-0.22007
7.3552e+05,1.709,0.15759,0.14932,-0.22722
7.3552e+05,1.719,0.16304,0.25502,-0.20857
7.3552e+05,1.724,0.16305,0.19724,-0.20656
7.3552e+05,1.735,0.1741,0.19474,-0.20744
7.3552e+05,1.744,0.18023,0.18082,-0.19777
7.3552e+05,1.747,0.2072,0.14075,-0.19201
7.3552e+05,1.754,0.22231,0.14428,-0.19651
7.3552e+05,1.76,0.21977,0.15308,-0.19878
7.3552e+05,1.77,0.20879,0.069578,-0.19788
7.3552e+05,1.774,0.24763,0.15476,-0.18589
7.3552e+05,1.779,0.20814,0.097414,-0.18086
7.3552e+05,1.787,0.24112,0.1746,-0.17751
7.3552e+05,1.792,0.2911,0.087896,-0.17644
7.3552e+05,1.797,0.26749,0.15015,-0.17482
7.3552e+05,1.805,0.22459,0.082695,-0.17919
7.3552e+05,1.807,0.25152,0.1264,-0.17243
7.3552e+05,1.815,0.25688,0.093568,-0.17088
7.3552e+05,1.821,0.20383,0.13484,-0.17326
7.3552e+05,1.826,0.28506,0.086193,-0.17806
7.3552e+05,1.836,0.23506,0.1012,-0.18214
7.3552e+05,1.841,0.25696,0.11103,-0.17288
7.3552e+05,1.845,0.20012,0.1485,-0.17565
7.3552e+05,1.851,0.23244,0.10107,-0.17839
7.3552e+05,1.863,0.18831,0.14864,-0.1879
7.3552e+05,1.867,0.26966,0.072811,-0.16958
7.3552e+05,1.876,0.26006,0.11431,-0.17859
7.3552e+05,1.878,0.27624,0.1206,-0.18197
7.3552e+05,1.887,0.25746,0.063499,-0.18589
7.3552e+05,1.895,0.22487,0.1167,-0.18821
7.3552e+05,1.899,0.2595,0.061791,-0.19172
7.3552e+05,1.905,0.2562,0.035534,-0.20613
7.3552e+05,1.915,0.28646,-0.0178,-0.20305
7.3552e+05,1.923,0.28433,0.03144,-0.18819
7.3552e+05,1.932,0.31194,0.045075,-0.19744
7.3552e+05,1.94,0.32031,-0.051179,-0.19357
7.3552e+05,1.947,0.31404,-0.05787,-0.20326
7.3552e+05,1.958,0.27962,-0.060338,-0.20877
7.3552e+05,1.966,0.2965,-0.061534,-0.197
7.3552e+05,1.971,0.30732,-0.029239,-0.22002
7.3552e+05,1.98,0.34111,-0.11448,-0.19347
7.3552e+05,1.993,0.31337,-0.061151,-0.22142
7.3552e+05,1.999,0.30795,-0.095943,-0.21895
7.3552e+05,2.007,0.28364,-0.12337,-0.22545
7.3552e+05,2.016,0.30676,-0.13048,-0.21405
7.3552e+05,2.025,0.30446,-0.14807,-0.21227
7.3552e+05,2.036,0.32597,-0.14769,-0.20707
7.3552e+05,2.035,0.35008,-0.13734,-0.20663
7.3552e+05,2.05,0.32148,-0.10397,-0.19245
7.3552e+05,2.052,0.37964,-0.14262,-0.17547
7.3552e+05,2.063,0.40545,-0.18676,-0.16481
7.3552e+05,2.069,0.37057,-0.17662,-0.15529
7.3552e+05,2.077,0.39861,-0.18977,-0.15344
7.3552e+05,2.082,0.34923,-0.23963,-0.14841
7.3552e+05,2.092,0.51213,-0.21139,-0.14591
7.3552e+05,2.095,0.37223,-0.20538,-0.11089
7.3552e+05,2.102,0.44767,-0.21975,-0.096181
7.3552e+05,2.109,0.44661,-0.21568,-0.079201
7.3552e+05,2.118,0.45263,-0.30169,-0.062506
7.3552e+05,2.114,0.44676,-0.23656,-0.051041
